,Address,Latitude,Longitude
2134,"""38 Avenue de la Brunerie, 77330 Ozoir-la-Ferrière, France""",48.7709061,2.6571816
2135,"""26 Avenue du Fossé des Monnaies, 77330 Ozoir-la-Ferrière, France""",48.7695301,2.6580885
2136,"""38 Rue Alphonse Combe, 77330 Ozoir-la-Ferrière, France""",48.7696408,2.671169
2137,"""2 Rue Florian, 77330 Ozoir-la-Ferrière, France""",48.76985820000000,2.6736584
2138,"""41 la Rotonde, 78960 Voisins-le-Bretonneux, France""",48.756511,2.0402829
2139,"""rue Alfred de Vigny zone commerciale de Champ Fleury, 78960 Voisins-le-Bretonneux, France""",48.75459560000000,2.0528752
2140,"""49 Rue aux Fleurs, 78960 Voisins-le-Bretonneux, France""",48.7550384,2.0569178
2141,"""1 Avenue de l'Europe, 78114 Magny-les-Hameaux, France""",48.7556388,2.0706722
2142,"""Avenue du Golf, 78280 Guyancourt, France""",48.75570340000000,2.0806925
2143,"""1 Avenue du Golf, 78280 Guyancourt, France""",48.7577037,2.0863083
2144,"""ZA Hameau de, Avenue du Golf, 78280 Guyancourt, France""",48.75570340000000,2.0806925
2145,"""Aérodrome de Toussus-le-Noble, Aérodrome, 78117 Toussus-le-Noble, France""",48.74777600000000,2.105833
2146,"""101 D938, 78117 Toussus-le-Noble, France""",48.7507299,2.1194534
2147,"""Chemin des Côtes de Montbron, 78350 Jouy-en-Josas, France""",48.7551419,2.1335488
2148,"""Chemin de l'Orme Rond, 78350 Jouy-en-Josas, France""",48.7582682,2.145042
2149,"""Chemin de Viltain, 78350 Jouy-en-Josas, France""",48.75645310000000,2.153076
2150,"""Chemin du Petit Viltain À Villeras, 78350 Jouy-en-Josas, France""",48.7536871,2.1590282
2151,"""91400 Saclay, France""",48.73668,2.180034
2152,"""52 Rue Alphonse Daudet, 91400 Saclay, France""",48.7557419,2.17331
2153,"""8 Parc de Diane, 78350 Jouy-en-Josas, France""",48.7554939,2.1877372
2154,"""15 Parc de Diane, 78350 Jouy-en-Josas, France""",48.755391,2.189372
2155,"""29 Rue de Vauboyen, 91570 Bièvres, France""",48.75635400000000,2.2048173
2156,"""21 Rue de Vauboyen, 91570 Bièvres, France""",48.7561364,2.2059349
2157,"""10 Allée des Castors, 91570 Bièvres, France""",48.75559630000000,2.220003
2158,"""N118, 91570 Bièvres, France""",48.7502223,2.2048458
2159,"""91370 Verrières-le-Buisson, France""",48.752441,2.2519797
2160,"""7 Allée de la Grange, 91370 Verrières-le-Buisson, France""",48.7556866,2.2712471
2161,"""20 Allée des Tuileries, 91370 Verrières-le-Buisson, France""",48.7561983,2.273618
2162,"""Julien Perin, 92160 Antony, France""",48.7541562,2.2858719
2163,"""12 Rue des Anémones, 92160 Antony, France""",48.7558896,2.2898155
2164,"""5 Villa du Petit Valet, 92160 Antony, France""",48.75570800000000,2.304415
2165,"""1 Rue Galipeau, 92160 Antony, France""",48.7557924,2.3061948
2166,"""6 Avenue de la Mairie, 94260 Fresnes, France""",48.7558515,2.3206732
2167,"""16 Place Pierre et Marie Curie, 94260 Fresnes, France""",48.75570400000000,2.3229978
2168,"""A86, 94260 Fresnes, France""",48.7588375,2.3244223
2169,"""Concarneau, 94150 Rungis, France""",48.755109,2.353986
2170,"""5 Rue du Poitou, 94150 Rungis, France""",48.75594470000000,2.3584691
2171,"""centre commercial Belle Epine 170, 94320 Thiais, France""",48.7566506,2.3718687
2172,"""94320 Thiais, France""",48.7597821,2.3869428
2173,"""12 Rue du Bas Marin, 94320 Thiais, France""",48.755044,2.3863254
2174,"""4 Allée Roland Pilain, 94320 Thiais, France""",48.7554343,2.389585
2175,"""92 Avenue du Maréchal de Lattre de Tassigny, 94320 Thiais, France""",48.75570800000000,2.403844
2176,"""26 Rue Spinoza, 94600 Choisy-le-Roi, France""",48.7554733,2.4069699
2177,"""Quai Port De Choisy 100, 94600 Choisy-le-Roi, France""",48.76302800000000,2.4143636
2178,"""11 Avenue Danville, 94600 Choisy-le-Roi, France""",48.7571544,2.4232937
2179,"""14 Vieux Chemin de Paris, 94190 Villeneuve-Saint-Georges, France""",48.7561669,2.4372018
2180,"""Piste Centrale, 94190 Villeneuve-Saint-Georges, France""",48.7522367,2.4419456
2181,"""14 Rue des Prés de l'Hôpital, 94190 Villeneuve-Saint-Georges, France""",48.7543439,2.4525863
2182,"""1 Rue Midi Pyrénées, 94460 Valenton, France""",48.75361910000000,2.4566229
2183,"""D110, 94450 Limeil-Brévannes, France""",48.7554777,2.4718785
2184,"""44 Av. des Deux Clochers, 94450 Limeil-Brévannes, France""",48.754964,2.4878582
2185,"""54B Av. des Deux Clochers, 94450 Limeil-Brévannes, France""",48.7555807,2.4895038
2186,"""1 Place de la Peupleraie, 94470 Boissy-Saint-Léger, France""",48.7553942,2.5040723
2187,"""94470 Boissy-Saint-Léger, France""",48.7544029,2.5060809
2188,"""64 Rue de Sucy, 94470 Boissy-Saint-Léger, France""",48.7542576,2.5243636
2189,"""192 Rue Royale, 94370 Sucy-en-Brie, France""",48.7555954,2.5371743
2190,"""2 Allée aux Cerfs, 94370 Sucy-en-Brie, France""",48.7558064,2.5404045
2191,"""18 Allée des Blancs, 94370 Sucy-en-Brie, France""",48.7547948,2.554039
2192,"""46 Rue de Marolles, 94370 Sucy-en-Brie, France""",48.75522780000000,2.5560607
2193,"""8 Chemin du Parc aux Bœufs, 94370 Sucy-en-Brie, France""",48.75730900000000,2.5698723
2194,"""94370 Sucy-en-Brie, France""",48.7669577,2.5223485
2195,"""94440 Santeny, France""",48.725288,2.572804
2196,"""77150 Lésigny, France""",48.74392100000000,2.614910000000000
2197,"""19 Avenue de Monthéty, 77150 Lésigny, France""",48.7551301,2.6240425
2198,"""23 Avenue de Monthéty, 77150 Lésigny, France""",48.755539,2.6241904
2199,"""4 Allée des Noisetiers, 77150 Lésigny, France""",48.7573651,2.6375699
2200,"""4 Allée du Ru, 77150 Lésigny, France""",48.7554244,2.640531
2201,"""2 Allée de Cognac, 77330 Ozoir-la-Ferrière, France""",48.7554633,2.6524324
2202,"""7 Allée de Cognac, 77330 Ozoir-la-Ferrière, France""",48.7555251,2.6527768
2203,"""9 Rue de Cyclamens, 77330 Ozoir-la-Ferrière, France""",48.7570412,2.6724299
2204,"""17 Rue des Bleuets, 77330 Ozoir-la-Ferrière, France""",48.75545050000000,2.6751219
2205,"""Rue de Port Royal, 78960 Magny-les-Hameaux, France""",48.7556406,2.0442296
2206,"""35 Rue Jasmin, 78960 Voisins-le-Bretonneux, France""",48.7532839,2.0545837
2207,"""5 Rue de la Borne Royale, 78960 Voisins-le-Bretonneux, France""",48.7528149,2.0574561
2208,"""Avenue de l'Europe, 78114 Magny-les-Hameaux, France""",48.7563022,2.0712481
2209,"""1 Avenue du Golf, 78114 Magny-les-Hameaux, France""",48.7543039,2.0749378
2210,"""78117 Châteaufort, France""",48.7451394,2.1063328
2211,"""Aérodrome de Toussus-le-Noble, Aérodrome, 78117 Toussus-le-Noble, France""",48.74777600000000,2.105833
2212,"""101 D938, 78117 Toussus-le-Noble, France""",48.7507299,2.1194534
2213,"""Le Parc des Côtes Montbron, Unnamed Road, 78350, 78350 Jouy-en-Josas, France""",48.7552027,2.1389681
2214,"""91400 Saclay, France""",48.73668,2.180034
2215,"""Jouy-en-Josas, France""
",48.76454500000000,2.169007
2216,"""39a Rue Arthur Rimbaud, 91400 Saclay, France""",48.755254,2.1727409
2217,"""39 B Rue Arthur Rimbaud, 91400 Saclay, France""",48.755254,2.1727409
2218,"""12 Rue Bossuet, 91400 Saclay, France""",48.7531798,2.1879959
2219,"""22 Rue de Vauboyen, 91570 Saclay, France""",48.7564714,2.2047911
2220,"""27 Route de Jouy, 91570 Bièvres, France""",48.7527463,2.2020161
2221,"""23 Rue de la Martinière, 91570 Bièvres, France""",48.7530213,2.2066526
2222,"""18 Rue des Mathurins, 91570 Bièvres, France""",48.7531369,2.2205919
2223,"""N118, 91570 Bièvres, France""",48.7502223,2.2048458
2224,"""91370 Verrières-le-Buisson, France""",48.752441,2.2519797
2225,"""25 Chemin de la Couronnelle, 91370 Verrières-le-Buisson, France""",48.7504758,2.2533822
2226,"""16 Rue du Grenier À Neige, 91370 Verrières-le-Buisson, France""",48.7511123,2.2566998
2227,"""3 Voie de l'Aulne, 91370 Verrières-le-Buisson, France""",48.7526956,2.2708024
2228,"""9 Allée des Frondaisons, 91370 Verrières-le-Buisson, France""",48.7525499,2.2735138
2229,"""47 Rue du Colonel Fabien, 92160 Antony, France""",48.7527465,2.2874439
2230,"""8 Allée des Vergers, 92160 Antony, France""",48.752516,2.289794
2231,"""20 Avenue de la Division Leclerc, 92160 Antony, France""",48.7525427,2.3045519
2232,"""32 Rue des Iris, 92160 Antony, France""",48.7526299,2.3064505
2233,"""17 Rue Auguste Daix, 94260 Fresnes, France""",48.7535538,2.3197419
2234,"""25 Rue Julien Chaillioux, 94260 Fresnes, France""",48.7528285,2.3238154
2235,"""61 Avenue des Pépinières, 94260 Fresnes, France""",48.753167,2.3377547
2236,"""32 Avenue des Pépinières, 94260 Fresnes, France""",48.7527434,2.3399551
2237,"""1 Rue de la Vanne, 94150 Rungis, France""",48.75234930000000,2.3548531
2238,"""41 Avenue de l'Europe, 94150 Rungis, France""",48.7529428,2.357161
2239,"""6 Rue des Alouettes, 94320 Thiais, France""",48.7518504,2.3695721
2240,"""12 Rue des Alouettes, 91150 Abbéville-la-Rivière, France""",48.328366,2.173066
2241,"""14 Rue du Bas Marin, 94310 Orly, France""",48.7525724,2.3881323
2242,"""31 Rue Edouard Delamare Deboutteville, 94320 Thiais, France""",48.752971,2.390449
2243,"""12 Rue Marcel Dadi, 94320 Thiais, France""",48.7531883,2.4038665
2244,"""37 Avenue Rosa Luxemburg, 94600 Choisy-le-Roi, France""",48.7528509,2.4066304
2245,"""48 Rue des Pâquerettes, 94600 Choisy-le-Roi, France""",48.7531673,2.4204489
2246,"""132 Quai de Choisy, 94600 Choisy-le-Roi, France""",48.75238970000000,2.4235806
2247,"""14 Vieux Chemin de Paris, 94190 Villeneuve-Saint-Georges, France""",48.7561669,2.4372018
2248,"""Route du Poste R, 94190 Villeneuve-Saint-Georges, France""",48.7541132,2.4398543
2249,"""00002 Bis Rue d'Île de France, 94460 Valenton, France""",48.753741,2.4548513
2250,"""2 Rue Midi Pyrénées, 94460 Valenton, France""",48.75272410000000,2.4564977
2251,"""D110, 94450 Valenton, France""",48.7554777,2.4718785
2252,"""2 Rue Paul Valery, 94450 Limeil-Brévannes, France""",48.752621,2.473658
2253,"""5-1 Rue Pierre et Angèle le Hen, 94450 Limeil-Brévannes, France""",48.7531285,2.4882792
2254,"""9 Allée des Vignes, 94450 Limeil-Brévannes, France""",48.7531142,2.4899513
2255,"""Boissy-Saint-Léger, 94470 Boissy-Saint-Léger, France""",48.7544029,2.5060809
2256,"""5B Avenue du Général Leclerc, 94470 Boissy-Saint-Léger, France""",48.7527281,2.5070122
2257,"""67 Rue Georges Picot, 94470 Boissy-Saint-Léger, France""",48.7524252,2.5198056
2258,"""4 Rue de Marolles, 94470 Boissy-Saint-Léger, France""",48.75312830000000,2.5236906
2259,"""24 Avenue des Châtaigniers, 94470 Boissy-Saint-Léger, France""",48.7526765,2.5387277
2260,"""4 Chemin du Noyer, 94470 Boissy-Saint-Léger, France""",48.7523592,2.5399752
2261,"""17 Chemin du Vieux Colombier, 94470 Boissy-Saint-Léger, France""",48.753952,2.554392
2262,"""61 Chemin Marolles À Grande Patte d'Oie, 94440 Marolles-en-Brie, France""",48.7525384,2.5573092
2263,"""94370 Sucy-en-Brie, France""",48.7669577,2.5223485
2264,"""94440 Santeny, France""",48.725288,2.572804
2265,"""77150 Lésigny, France""",48.74392100000000,2.614910000000000
2266,"""3 Avenue de Monthéty, 77150 Lésigny, France""",48.75283660000000,2.6234609
2267,"""4 Allée de Champagne, 77150 Férolles-Attilly, France""",48.7528668,2.6404398
2268,"""D354, 77330 Ozoir-la-Ferrière, France""",48.75397400000000,2.6493456
2269,"""77330 Ozoir-la-Ferrière, France""",48.7634127,2.679774
2270,"""41 Rue des Bleuets, 77330 Ozoir-la-Ferrière, France""",48.75471050000000,2.6765505
2271,"""1 Rue Jean Hamon, 78114 Magny-les-Hameaux, France""",48.7391292,2.0391629
2272,"""3 Allée de l'Orme au Berger, 78114 Magny-les-Hameaux, France""",48.7407554,2.0569866
2273,"""Allée de l'Orme au Berger, 78114 Magny-les-Hameaux, France""",48.7402907,2.056592
2274,"""2 Clos de Villeneuve, 78114 Magny-les-Hameaux, France""",48.73516920000000,2.068499
2275,"""78114 Magny-les-Hameaux, France""",48.735709,2.0722315
2276,"""46 Route de Trappes, 78117 Châteaufort, France""",48.7392288,2.0870788
2277,"""46 Rue de la Perruche, 78117 Châteaufort, France""",48.73874990000000,2.0902783
2278,"""7 Rue des Frères Farman, 78117 Toussus-le-Noble, France""",48.7438592,2.1120979
2279,"""78117 Toussus-le-Noble, France""",48.747565,2.112559
2280,"""91190 Villiers-le-Bâcle, France""",48.725782,2.125206
2281,"""Unnamed Road, 91400 Saclay, France""",48.73668,2.180034
2282,"""91400 Saclay, France""",48.73668,2.180034
2283,"""39 Rue de Favreuse, 91430 Vauhallan, France""",48.73901130000000,2.1899527
2284,"""Chemin du Picotois, 91570 Bièvres, France""",48.73690270000000,2.2069653
2285,"""Chemin du Picotois, 91430 Vauhallan, France""",48.73690270000000,2.2069653
2286,"""20 Rue de Lovenich, 91430 Igny, France""",48.73859220000000,2.2214183
2287,"""2 Place des Sablons, 91430 Igny, France""",48.7392267,2.2234025
2288,"""49 Allée de Clairbourg, 91370 Verrières-le-Buisson, France""",48.73895360000000,2.2385071
2289,"""7 Rue Rimbaud, 91370 Verrières-le-Buisson, France""",48.7391254,2.2395077
2290,"""6 Rue du Moulin de Grais, 91370 Verrières-le-Buisson, France""",48.7389994,2.2543307
2291,"""3 Avenue des Princes, 91370 Verrières-le-Buisson, France""",48.7391118,2.2566519
2292,"""3 Allée de la Garenne, 91370 Verrières-le-Buisson, France""",48.7390947,2.2700483
2293,"""16 Avenue des Bleuets, 91300 Massy, France""",48.7388842,2.2730134
2294,"""Les Baconnets, 92160 Antony, France""",48.740326,2.2942429
2295,"""4 Allée du Nil, 92160 Antony, France""",48.7388957,2.2898128
2296,"""208 Rue des Rabats, 92160 Antony, France""",48.7386488,2.30447
2297,"""Collège des Rabats, 92160 Antony, France""",48.7385956,2.3056847
2298,"""11 Voie des Molières, 91320 Wissous, France""",48.7387636,2.320595
2299,"""39 Chemin de la Vallée, 91320 Wissous, France""",48.73907080000000,2.3234836
2300,"""2 Avenue Jean Mermoz, 91320 Wissous, France""",48.7390249,2.3355621
2301,"""1 Impasse des Glaises, 91320 Wissous, France""",48.7391894,2.3365142
2302,"""10 Avenue de la Fraternelle, 91320 Wissous, France""",48.7387871,2.3531618
2303,"""30 Rue Louis Blériot, 94390 Paray-Vieille-Poste, France""",48.7392094,2.3605796
2304,"""Rue d'Amsterdam, 94390 Orly, France""",48.7390491,2.3710652
2305,"""126 Rue d'Amsterdam, 94390 Orly, France""",48.7392342,2.3724788
2306,"""30 Rue Nungesser, 94310 Orly, France""",48.740338,2.3880136
2307,"""Route Charles Tillon, 94390 Orly, France""",48.7416768,2.3862282
2308,"""19 Rue des Gilletains, 94290 Villeneuve-le-Roi, France""",48.7387403,2.4043275
2309,"""1 Rue de la Briqueterie, 94290 Villeneuve-le-Roi, France""",48.739029,2.4066258
2310,"""47 Rue de Stalingrad, 94290 Villeneuve-le-Roi, France""",48.7392664,2.4211655
2311,"""138 Bis Avenue Paul Doumer, 94290 Villeneuve-le-Roi, France""",48.7386707,2.4240885
2312,"""19 Rue de la Marine, 94290 Villeneuve-le-Roi, France""",48.7386469,2.4368386
2313,"""78 Rue Paul Bert, 94290 Villeneuve-le-Roi, France""",48.7375676,2.4414298
2314,"""13 Rue Georges Picot, 94190 Villeneuve-Saint-Georges, France""",48.7382953,2.4538694
2315,"""95 Avenue de Valenton, 94190 Villeneuve-Saint-Georges, France""",48.7390826,2.4562485
2316,"""21 Avenue Guy Môquet, 94460 Valenton, France""",48.7385385,2.4716247
2317,"""Avenue Guy Môquet, 94460 Limeil-Brévannes, France""",48.7394871,2.4731188
2318,"""20 Avenue Descartes, 94450 Limeil-Brévannes, France""",48.7405786,2.4866304
2319,"""3 Rue Lavoisier, 94450 Limeil-Brévannes, France""",48.7389113,2.4902094
2320,"""Chemin de la Grange À Boissy, 94450 Limeil-Brévannes, France""",48.737424,2.502906
2321,"""14 Allée du Cèdre, 94450 Limeil-Brévannes, France""",48.7401794,2.5075297
2322,"""94470 Boissy-Saint-Léger, France""",48.7544029,2.5060809
2323,"""23 Rue des Tisserands, 94440 Marolles-en-Brie, France""",48.7386247,2.5541637
2324,"""16 Rue des Moissonneurs, 94440 Marolles-en-Brie, France""",48.739142,2.5571889
2325,"""28 Rue du Grand Chêne, 94440 Marolles-en-Brie, France""",48.7389486,2.5684291
2326,"""94440 Santeny, France""",48.725288,2.572804
2327,"""6 Place des Marronniers, 77150 Lésigny, France""",48.7384906,2.603788
2328,"""Avenue des Hyverneaux, 77150 Lésigny, France""",48.73324300000000,2.6038988
2329,"""77150 Férolles-Attilly, France""",48.7343819,2.634358
2330,"""5 Rue de la Montagne, 77150 Férolles-Attilly, France""",48.7362677,2.6293711
2331,"""77150 Férolles-Attilly, France""",48.7343819,2.634358
2332,"""77173 Chevry-Cossigny, France""",48.7181564,2.6811389
2333,"""9 Route de Milon, 78114 Magny-les-Hameaux, France""",48.73825130000000,2.0371172
2334,"""3 Chemin Rural 14, 78114 Magny-les-Hameaux, France""",48.7347867,2.0661309
2335,"""D195, 78114 Magny-les-Hameaux, France""",48.739404,2.0618986
2336,"""2 Chemin de la Source, 78117 Châteaufort, France""",48.7355222,2.0879916
2337,"""3 Rue de Trappes, 78117 Châteaufort, France""",48.7363454,2.0904121
2338,"""91190 Villiers-le-Bâcle, France""",48.725782,2.125206
2339,"""91400 Saclay, France""",48.73668,2.180034
2340,"""6 Rue René Razel, 91400 Saclay, France""",48.7360829,2.1694028
2341,"""N118, 91400 Saclay, France""",48.7380484,2.1784809
2342,"""91430 Vauhallan, France""",48.734116,2.207353
2343,"""62 Rue de Favreuse, 91430 Vauhallan, France""",48.737825,2.192481
2344,"""16 Rue de la Petite Fontaine, 91430 Vauhallan, France""",48.7350348,2.2030383
2345,"""Chemin de la Pissotte, 91430 Vauhallan, France""",48.7366995,2.2069776
2346,"""31 Route de Vauhallan, 91430 Igny, France""",48.7366936,2.2204164
2347,"""48 Rue Louis Muret, 91430 Igny, France""",48.7358831,2.2241563
2348,"""2 Rue de la Résistance, 91430 Igny, France""",48.7359667,2.237004
2349,"""91370 Verrières-le-Buisson, France""",48.752441,2.2519797
2350,"""13 Rue Georges Mandel, 91300 Massy, France""",48.7357272,2.2542603
2351,"""15 Rue Joliot Curie, 91300 Massy, France""",48.7357583,2.2570634
2352,"""14 Square de la Poterne, 91300 Massy, France""",48.73594980000000,2.2705587
2353,"""14 Avenue de Verrières, 91300 Massy, France""",48.7361016,2.2740939
2354,"""4 Rue de l'Annapurna, 92160 Antony, France""",48.7365612,2.2871296
2355,"""144 Avenue du President Kennedy, 92160 Antony, France""",48.7359954,2.2904778
2356,"""25 Avenue Léon Jouhaux, 92160 Antony, France""",48.7362624,2.3041337
2357,"""32 Rue des Chardonnerets, 92160 Antony, France""",48.7362378,2.3067596
2358,"""7 Rue Paul Cézanne, 91320 Wissous, France""",48.7365627,2.3214135
2359,"""14 Impasse du Château Gaillard, 91320 Wissous, France""",48.7363503,2.3228826
2360,"""21 Boulevard de l'Europe, 91320 Wissous, France""",48.7365021,2.3365225
2361,"""2 Avenue de la Fraternelle, 94390 Wissous, France""",48.7385303,2.3536516
2362,"""20 Rue Louis Blériot, 94390 Paray-Vieille-Poste, France""",48.7379709,2.3548686
2363,"""120 Rue des épices, 94390 Orly, France""",48.7366959,2.3706277
2364,"""132 Rue des Transitaires, 94310 Orly, France""",48.7366648,2.3730639
2365,"""69 Rue Parmentier, 94310 Orly, France""",48.7412901,2.3878457
2366,"""Orly Airport (ORY), 94390 Orly, France""",48.7262433,2.3652472
2367,"""8 Voie Normande, 94290 Villeneuve-le-Roi, France""",48.7362603,2.4041108
2368,"""Parc, 1-14 Rue de l'Abbaye, 94290 Villeneuve-le-Roi, France""",48.7356062,2.4088734
2369,"""20 Avenue Paul Vaillant Couturier, 94290 Villeneuve-le-Roi, France""",48.73647710000000,2.4207036
2370,"""14 Rue de la Commune de Paris, 94290 Villeneuve-le-Roi, France""",48.7362236,2.4232183
2371,"""4 Rue de la Plaine Basse, 94290 Villeneuve-le-Roi, France""",48.7353088,2.4369148
